name	commits
tensorflow/core/protobuf/transport_options.proto	1
tensorflow/core/protobuf/worker.proto	6
tensorflow/core/protobuf/worker_service.proto	6
tensorflow/core/public/README.md	6
tensorflow/core/public/session.h	6
tensorflow/core/public/session_options.h	5
tensorflow/core/public/version.h	6
tensorflow/core/user_ops/fact.cc	6
tensorflow/core/util/activation_mode.cc	5
tensorflow/core/util/activation_mode.h	6
tensorflow/core/util/batch_util.cc	6
tensorflow/core/util/batch_util.h	1
tensorflow/core/util/bcast.cc	6
tensorflow/core/util/bcast.h	6
tensorflow/core/util/bcast_test.cc	6
tensorflow/core/util/command_line_flags.cc	6
tensorflow/core/util/command_line_flags.h	6
tensorflow/core/util/command_line_flags_test.cc	6
tensorflow/core/util/ctc/BUILD	6
tensorflow/core/util/ctc/ctc_beam_entry.h	5
tensorflow/core/util/ctc/ctc_beam_scorer.h	4
tensorflow/core/util/ctc/ctc_beam_search.h	6
tensorflow/core/util/ctc/ctc_beam_search_test.cc	6
tensorflow/core/util/ctc/ctc_decoder.h	6
tensorflow/core/util/ctc/ctc_loss_calculator.cc	2
tensorflow/core/util/ctc/ctc_loss_calculator.h	6
tensorflow/core/util/ctc/ctc_loss_util.h	5
tensorflow/core/util/cuda_device_functions.h	6
tensorflow/core/util/cuda_kernel_helper.h	6
tensorflow/core/util/cuda_kernel_helper_test.cu.cc	6
tensorflow/core/util/cuda_launch_config.h	5
tensorflow/core/util/device_name_utils.cc	6
tensorflow/core/util/device_name_utils.h	6
tensorflow/core/util/device_name_utils_test.cc	6
tensorflow/core/util/env_var.cc	3
tensorflow/core/util/env_var.h	3
tensorflow/core/util/equal_graph_def.cc	6
tensorflow/core/util/equal_graph_def.h	6
tensorflow/core/util/equal_graph_def_test.cc	6
tensorflow/core/util/event.proto	6
tensorflow/core/util/events_writer.cc	6
tensorflow/core/util/events_writer.h	6
tensorflow/core/util/events_writer_test.cc	6
tensorflow/core/util/example_proto_fast_parsing.cc	6
tensorflow/core/util/example_proto_fast_parsing.h	6
tensorflow/core/util/example_proto_fast_parsing_test.cc	6
tensorflow/core/util/example_proto_fast_parsing_test.proto	1
tensorflow/core/util/example_proto_helper.cc	6
tensorflow/core/util/example_proto_helper.h	6
tensorflow/core/util/example_proto_helper_test.cc	5
tensorflow/core/util/exec_on_stall.h	1
tensorflow/core/util/exec_on_stall_test.cc	2
tensorflow/core/util/guarded_philox_random.cc	4
tensorflow/core/util/guarded_philox_random.h	6
tensorflow/core/util/matmul_autotune.cc	2
tensorflow/core/util/matmul_autotune.h	3
tensorflow/core/util/memmapped_file_system.cc	6
tensorflow/core/util/memmapped_file_system.h	6
tensorflow/core/util/memmapped_file_system.proto	3
tensorflow/core/util/memmapped_file_system_test.cc	6
tensorflow/core/util/memmapped_file_system_writer.cc	5
tensorflow/core/util/memmapped_file_system_writer.h	2
tensorflow/core/util/mirror_pad_mode.cc	4
tensorflow/core/util/mirror_pad_mode.h	6
tensorflow/core/util/mkl_util.h	6
tensorflow/core/util/mkl_util_test.cc	6
tensorflow/core/util/overflow.h	2
tensorflow/core/util/overflow_test.cc	2
tensorflow/core/util/padding.cc	6
tensorflow/core/util/padding.h	6
tensorflow/core/util/permutation_input_iterator.h	3
tensorflow/core/util/port.cc	6
tensorflow/core/util/port.h	6
tensorflow/core/util/presized_cuckoo_map.h	6
tensorflow/core/util/presized_cuckoo_map_test.cc	5
tensorflow/core/util/proto/BUILD	2
tensorflow/core/util/proto/decode.h	2
tensorflow/core/util/proto/descriptor_pool_registry.cc	1
tensorflow/core/util/proto/descriptor_pool_registry.h	1
tensorflow/core/util/proto/descriptor_pool_registry_test.cc	1
tensorflow/core/util/proto/descriptors.cc	1
tensorflow/core/util/proto/descriptors.h	1
tensorflow/core/util/proto/local_descriptor_pool_registration.cc	1
tensorflow/core/util/proto/proto_utils.cc	1
tensorflow/core/util/proto/proto_utils.h	1
tensorflow/core/util/ptr_util.h	2
tensorflow/core/util/reffed_status_callback.h	3
tensorflow/core/util/reffed_status_callback_test.cc	2
tensorflow/core/util/reporter.cc	6
tensorflow/core/util/reporter.h	6
tensorflow/core/util/reporter_test.cc	6
tensorflow/core/util/rpc/BUILD	1
tensorflow/core/util/rpc/call_container.h	3
tensorflow/core/util/rpc/rpc_factory.cc	1
tensorflow/core/util/rpc/rpc_factory.h	2
tensorflow/core/util/rpc/rpc_factory_registry.cc	1
tensorflow/core/util/rpc/rpc_factory_registry.h	1
tensorflow/core/util/rpc/rpc_factory_registry_test.cc	1
tensorflow/core/util/saved_tensor_slice.proto	6
tensorflow/core/util/saved_tensor_slice_util.cc	4
tensorflow/core/util/saved_tensor_slice_util.h	6
tensorflow/core/util/saved_tensor_slice_util_test.cc	5
tensorflow/core/util/semver_test.cc	4
tensorflow/core/util/sparse/README.md	1
tensorflow/core/util/sparse/dim_comparator.h	6
tensorflow/core/util/sparse/group_iterator.cc	5
tensorflow/core/util/sparse/group_iterator.h	6
tensorflow/core/util/sparse/sparse_tensor.h	6
tensorflow/core/util/sparse/sparse_tensor_test.cc	6
tensorflow/core/util/stat_summarizer.cc	6
tensorflow/core/util/stat_summarizer.h	6
tensorflow/core/util/stat_summarizer_options.h	1
tensorflow/core/util/stat_summarizer_test.cc	1
tensorflow/core/util/stats_calculator.cc	3
tensorflow/core/util/stats_calculator.h	3
tensorflow/core/util/stats_calculator_test.cc	1
tensorflow/core/util/status_util.h	2
tensorflow/core/util/status_util_test.cc	2
tensorflow/core/util/stream_executor_util.h	5
tensorflow/core/util/strided_slice_op.cc	6
tensorflow/core/util/strided_slice_op.h	6
tensorflow/core/util/tensor_bundle/BUILD	6
tensorflow/core/util/tensor_bundle/naming.cc	1
tensorflow/core/util/tensor_bundle/naming.h	2
tensorflow/core/util/tensor_bundle/tensor_bundle.cc	6
tensorflow/core/util/tensor_bundle/tensor_bundle.h	6
tensorflow/core/util/tensor_bundle/tensor_bundle_test.cc	6
tensorflow/core/util/tensor_format.cc	6
tensorflow/core/util/tensor_format.h	6
tensorflow/core/util/tensor_format_test.cc	3
tensorflow/core/util/tensor_slice_reader.cc	6
tensorflow/core/util/tensor_slice_reader.h	6
tensorflow/core/util/tensor_slice_reader_cache.cc	6
tensorflow/core/util/tensor_slice_reader_cache.h	6
tensorflow/core/util/tensor_slice_reader_test.cc	6
tensorflow/core/util/tensor_slice_set.cc	6
tensorflow/core/util/tensor_slice_set.h	6
tensorflow/core/util/tensor_slice_set_test.cc	6
tensorflow/core/util/tensor_slice_util.h	6
tensorflow/core/util/tensor_slice_util_test.cc	5
tensorflow/core/util/tensor_slice_writer.cc	6
tensorflow/core/util/tensor_slice_writer.h	6
tensorflow/core/util/tensor_slice_writer_test.cc	6
tensorflow/core/util/test_log.proto	6
tensorflow/core/util/transform_output_iterator.h	5
tensorflow/core/util/use_cudnn.cc	6
tensorflow/core/util/use_cudnn.h	6
tensorflow/core/util/util.cc	5
tensorflow/core/util/util.h	6
tensorflow/core/util/work_sharder.cc	6
tensorflow/core/util/work_sharder.h	6
tensorflow/core/util/work_sharder_test.cc	6
tensorflow/docs_src/BUILD	1
tensorflow/docs_src/__init__.py	1
tensorflow/docs_src/about/attribution.md	1
tensorflow/docs_src/about/bib.md	6
tensorflow/docs_src/about/index.md	5
tensorflow/docs_src/about/leftnav_files	3
tensorflow/docs_src/about/uses.md	6
tensorflow/docs_src/api_guides/cc/guide.md	6
tensorflow/docs_src/api_guides/python/array_ops.md	2
tensorflow/docs_src/api_guides/python/check_ops.md	2
tensorflow/docs_src/api_guides/python/client.md	6
tensorflow/docs_src/api_guides/python/constant_op.md	3
tensorflow/docs_src/api_guides/python/contrib.crf.md	2
tensorflow/docs_src/api_guides/python/contrib.ffmpeg.md	2
tensorflow/docs_src/api_guides/python/contrib.framework.md	3
tensorflow/docs_src/api_guides/python/contrib.graph_editor.md	6
tensorflow/docs_src/api_guides/python/contrib.integrate.md	3
tensorflow/docs_src/api_guides/python/contrib.layers.md	5
tensorflow/docs_src/api_guides/python/contrib.learn.md	3
tensorflow/docs_src/api_guides/python/contrib.linalg.md	6
tensorflow/docs_src/api_guides/python/contrib.losses.md	6
tensorflow/docs_src/api_guides/python/contrib.metrics.md	3
tensorflow/docs_src/api_guides/python/contrib.rnn.md	2
tensorflow/docs_src/api_guides/python/contrib.seq2seq.md	6
tensorflow/docs_src/api_guides/python/contrib.signal.md	5
tensorflow/docs_src/api_guides/python/contrib.staging.md	2
tensorflow/docs_src/api_guides/python/contrib.training.md	2
tensorflow/docs_src/api_guides/python/contrib.util.md	2
tensorflow/docs_src/api_guides/python/control_flow_ops.md	2
tensorflow/docs_src/api_guides/python/framework.md	2
tensorflow/docs_src/api_guides/python/functional_ops.md	2
tensorflow/docs_src/api_guides/python/image.md	6
tensorflow/docs_src/api_guides/python/index.md	6
tensorflow/docs_src/api_guides/python/input_dataset.md	6
tensorflow/docs_src/api_guides/python/io_ops.md	5
tensorflow/docs_src/api_guides/python/math_ops.md	6
tensorflow/docs_src/api_guides/python/meta_graph.md	6
tensorflow/docs_src/api_guides/python/nn.md	6
tensorflow/docs_src/api_guides/python/python_io.md	4
tensorflow/docs_src/api_guides/python/reading_data.md	6
tensorflow/docs_src/api_guides/python/regression_examples.md	6
tensorflow/docs_src/api_guides/python/session_ops.md	2
tensorflow/docs_src/api_guides/python/sparse_ops.md	2
tensorflow/docs_src/api_guides/python/spectral_ops.md	4
tensorflow/docs_src/api_guides/python/state_ops.md	3
tensorflow/docs_src/api_guides/python/string_ops.md	3
tensorflow/docs_src/api_guides/python/summary.md	3
tensorflow/docs_src/api_guides/python/test.md	5
tensorflow/docs_src/api_guides/python/tfdbg.md	2
tensorflow/docs_src/api_guides/python/threading_and_queues.md	6
tensorflow/docs_src/api_guides/python/train.md	5
tensorflow/docs_src/community/benchmarks.md	6
tensorflow/docs_src/community/contributing.md	5
tensorflow/docs_src/community/documentation.md	6
tensorflow/docs_src/community/groups.md	6
tensorflow/docs_src/community/index.md	6
tensorflow/docs_src/community/leftnav_files	6
tensorflow/docs_src/community/lists.md	5
tensorflow/docs_src/community/roadmap.md	6
tensorflow/docs_src/community/style_guide.md	6
tensorflow/docs_src/deploy/deploy_to_js.md	2
tensorflow/docs_src/deploy/distributed.md	6
tensorflow/docs_src/deploy/hadoop.md	6
tensorflow/docs_src/deploy/index.md	6
tensorflow/docs_src/deploy/leftnav_files	6
tensorflow/docs_src/deploy/s3.md	6
tensorflow/docs_src/extend/add_filesys.md	6
tensorflow/docs_src/extend/adding_an_op.md	6
tensorflow/docs_src/extend/architecture.md	6
tensorflow/docs_src/extend/index.md	6
tensorflow/docs_src/extend/language_bindings.md	6
tensorflow/docs_src/extend/leftnav_files	4
tensorflow/docs_src/extend/new_data_formats.md	6
tensorflow/docs_src/extend/tool_developers/index.md	6
tensorflow/docs_src/extras/README.txt	1
tensorflow/docs_src/guide/autograph.md	1
tensorflow/docs_src/guide/checkpoints.md	6
tensorflow/docs_src/guide/custom_estimators.md	6
tensorflow/docs_src/guide/datasets.md	6
tensorflow/docs_src/guide/datasets_for_estimators.md	6
tensorflow/docs_src/guide/debugger.md	6
tensorflow/docs_src/guide/eager.md	6
tensorflow/docs_src/guide/embedding.md	6
tensorflow/docs_src/guide/estimators.md	6
tensorflow/docs_src/guide/faq.md	6
tensorflow/docs_src/guide/feature_columns.md	6
tensorflow/docs_src/guide/graph_viz.md	6
tensorflow/docs_src/guide/graphs.md	6
tensorflow/docs_src/guide/index.md	5
tensorflow/docs_src/guide/keras.md	6
tensorflow/docs_src/guide/leftnav_files	6
tensorflow/docs_src/guide/low_level_intro.md	6
tensorflow/docs_src/guide/premade_estimators.md	6
tensorflow/docs_src/guide/saved_model.md	6
tensorflow/docs_src/guide/summaries_and_tensorboard.md	6
tensorflow/docs_src/guide/tensorboard_histograms.md	6
tensorflow/docs_src/guide/tensors.md	6
tensorflow/docs_src/guide/using_gpu.md	6
tensorflow/docs_src/guide/using_tpu.md	6
tensorflow/docs_src/guide/variables.md	6
tensorflow/docs_src/guide/version_compat.md	6
tensorflow/docs_src/install/index.md	6
tensorflow/docs_src/install/install_c.md	6
tensorflow/docs_src/install/install_go.md	6
tensorflow/docs_src/install/install_java.md	6
tensorflow/docs_src/install/install_linux.md	6
tensorflow/docs_src/install/install_mac.md	6
tensorflow/docs_src/install/install_raspbian.md	6
tensorflow/docs_src/install/install_sources.md	6
tensorflow/docs_src/install/install_sources_windows.md	1
tensorflow/docs_src/install/install_windows.md	6
tensorflow/docs_src/install/leftnav_files	6
tensorflow/docs_src/install/migration.md	3
tensorflow/docs_src/mobile/README.md	1
tensorflow/docs_src/performance/benchmarks.md	6
tensorflow/docs_src/performance/datasets_performance.md	6
tensorflow/docs_src/performance/index.md	6
tensorflow/docs_src/performance/leftnav_files	6
tensorflow/docs_src/performance/performance_guide.md	6
tensorflow/docs_src/performance/performance_models.md	6
tensorflow/docs_src/performance/quantization.md	6
tensorflow/docs_src/performance/xla/broadcasting.md	5
tensorflow/docs_src/performance/xla/developing_new_backend.md	3
tensorflow/docs_src/performance/xla/index.md	6
tensorflow/docs_src/performance/xla/jit.md	6
tensorflow/docs_src/performance/xla/operation_semantics.md	6
tensorflow/docs_src/performance/xla/shapes.md	1
tensorflow/docs_src/performance/xla/tfcompile.md	6
tensorflow/docs_src/tutorials/_index.yaml	6
tensorflow/docs_src/tutorials/_toc.yaml	6
tensorflow/docs_src/tutorials/eager/custom_training_walkthrough.md	6
tensorflow/docs_src/tutorials/eager/index.md	5
tensorflow/docs_src/tutorials/estimators/cnn.md	6
tensorflow/docs_src/tutorials/estimators/linear.md	1
tensorflow/docs_src/tutorials/images/deep_cnn.md	6
tensorflow/docs_src/tutorials/images/image_recognition.md	6
tensorflow/docs_src/tutorials/keras/basic_classification.md	6
tensorflow/docs_src/tutorials/keras/basic_regression.md	6
tensorflow/docs_src/tutorials/keras/basic_text_classification.md	6
tensorflow/docs_src/tutorials/keras/index.md	5
tensorflow/docs_src/tutorials/keras/overfit_and_underfit.md	6
tensorflow/docs_src/tutorials/keras/save_and_restore_models.md	6
tensorflow/docs_src/tutorials/next_steps.md	6
tensorflow/docs_src/tutorials/non-ml/mandelbrot.md	6
tensorflow/docs_src/tutorials/non-ml/pdes.md	6
tensorflow/docs_src/tutorials/representation/kernel_methods.md	6
tensorflow/docs_src/tutorials/representation/linear.md	6
tensorflow/docs_src/tutorials/representation/word2vec.md	6
tensorflow/docs_src/tutorials/sequences/audio_recognition.md	6
tensorflow/docs_src/tutorials/sequences/recurrent.md	6
tensorflow/docs_src/tutorials/sequences/recurrent_quickdraw.md	6
tensorflow/examples/__init__.py	1
tensorflow/examples/adding_an_op/BUILD	6
tensorflow/examples/adding_an_op/__init__.py	1
tensorflow/examples/adding_an_op/attr_examples.cc	1
tensorflow/examples/adding_an_op/cuda_op.py	1
tensorflow/examples/adding_an_op/cuda_op_kernel.cc	2
tensorflow/examples/adding_an_op/cuda_op_kernel.cu.cc	1
tensorflow/examples/adding_an_op/cuda_op_test.py	2
tensorflow/examples/adding_an_op/fact_test.py	2
tensorflow/examples/adding_an_op/zero_out_1_test.py	2
tensorflow/examples/adding_an_op/zero_out_2_test.py	2
tensorflow/examples/adding_an_op/zero_out_3_test.py	2
tensorflow/examples/adding_an_op/zero_out_grad_2.py	1
tensorflow/examples/adding_an_op/zero_out_op_1.py	1
tensorflow/examples/adding_an_op/zero_out_op_2.py	1
tensorflow/examples/adding_an_op/zero_out_op_3.py	1
tensorflow/examples/adding_an_op/zero_out_op_kernel_1.cc	2
tensorflow/examples/adding_an_op/zero_out_op_kernel_2.cc	3
tensorflow/examples/adding_an_op/zero_out_op_kernel_3.cc	2
tensorflow/examples/android/.gitignore	1
tensorflow/examples/android/AndroidManifest.xml	6
tensorflow/examples/android/BUILD	6
tensorflow/examples/android/README.md	6
tensorflow/examples/android/__init__.py	2
tensorflow/examples/android/assets/BUILD	1
tensorflow/examples/android/bin/AndroidManifest.xml	1
tensorflow/examples/android/build.gradle	6
tensorflow/examples/android/download-models.gradle	6
tensorflow/examples/android/gradle/wrapper/gradle-wrapper.jar	3
tensorflow/examples/android/gradle/wrapper/gradle-wrapper.properties	3
tensorflow/examples/android/gradlew	3
tensorflow/examples/android/gradlew.bat	3
tensorflow/examples/android/jni/CMakeLists.txt	1
tensorflow/examples/android/jni/__init__.py	2
tensorflow/examples/android/jni/imageutils_jni.cc	6
tensorflow/examples/android/jni/object_tracking/config.h	2
tensorflow/examples/android/jni/object_tracking/flow_cache.h	2
tensorflow/examples/android/jni/object_tracking/frame_pair.cc	2
tensorflow/examples/android/jni/object_tracking/frame_pair.h	3
tensorflow/examples/android/jni/object_tracking/geom.h	3
tensorflow/examples/android/jni/object_tracking/gl_utils.h	2
tensorflow/examples/android/jni/object_tracking/image-inl.h	4
tensorflow/examples/android/jni/object_tracking/image.h	4
tensorflow/examples/android/jni/object_tracking/image_data.h	3
tensorflow/examples/android/jni/object_tracking/image_neon.cc	2
tensorflow/examples/android/jni/object_tracking/image_utils.h	5
tensorflow/examples/android/jni/object_tracking/integral_image.h	3
tensorflow/examples/android/jni/object_tracking/jni_utils.h	5
tensorflow/examples/android/jni/object_tracking/keypoint.h	4
tensorflow/examples/android/jni/object_tracking/keypoint_detector.cc	2
tensorflow/examples/android/jni/object_tracking/keypoint_detector.h	3
tensorflow/examples/android/jni/object_tracking/logging.cc	1
tensorflow/examples/android/jni/object_tracking/logging.h	3
tensorflow/examples/android/jni/object_tracking/object_detector.cc	1
tensorflow/examples/android/jni/object_tracking/object_detector.h	3
tensorflow/examples/android/jni/object_tracking/object_model.h	4
tensorflow/examples/android/jni/object_tracking/object_tracker.cc	3
tensorflow/examples/android/jni/object_tracking/object_tracker.h	4
tensorflow/examples/android/jni/object_tracking/object_tracker_jni.cc	3
tensorflow/examples/android/jni/object_tracking/optical_flow.cc	2
tensorflow/examples/android/jni/object_tracking/optical_flow.h	3
tensorflow/examples/android/jni/object_tracking/sprite.h	3
tensorflow/examples/android/jni/object_tracking/time_log.cc	3
tensorflow/examples/android/jni/object_tracking/time_log.h	4
tensorflow/examples/android/jni/object_tracking/tracked_object.cc	2
tensorflow/examples/android/jni/object_tracking/tracked_object.h	3
tensorflow/examples/android/jni/object_tracking/utils.h	4
tensorflow/examples/android/jni/object_tracking/utils_neon.cc	1
tensorflow/examples/android/jni/rgb2yuv.cc	5
tensorflow/examples/android/jni/rgb2yuv.h	6
tensorflow/examples/android/jni/yuv2rgb.cc	6
tensorflow/examples/android/jni/yuv2rgb.h	6
tensorflow/examples/android/res/animator/color_animation.xml	2
tensorflow/examples/android/res/drawable-hdpi/ic_action_info.png	1
tensorflow/examples/android/res/drawable-hdpi/ic_launcher.png	1
tensorflow/examples/android/res/drawable-hdpi/tile.9.png	1
tensorflow/examples/android/res/drawable-mdpi/ic_action_info.png	1
tensorflow/examples/android/res/drawable-mdpi/ic_launcher.png	1
tensorflow/examples/android/res/drawable-xhdpi/ic_action_info.png	1
tensorflow/examples/android/res/drawable-xhdpi/ic_launcher.png	1
tensorflow/examples/android/res/drawable-xxhdpi/ic_action_info.png	1
tensorflow/examples/android/res/drawable-xxhdpi/ic_launcher.png	1
tensorflow/examples/android/res/drawable/border.xml	2
tensorflow/examples/android/res/layout/activity_camera.xml	2
tensorflow/examples/android/res/layout/activity_speech.xml	2
tensorflow/examples/android/res/layout/camera_connection_fragment.xml	6
tensorflow/examples/android/res/layout/camera_connection_fragment_stylize.xml	1
tensorflow/examples/android/res/layout/camera_connection_fragment_tracking.xml	2
tensorflow/examples/android/res/layout/list_text_item.xml	2
tensorflow/examples/android/res/values-sw600dp/template-dimens.xml	2
tensorflow/examples/android/res/values-sw600dp/template-styles.xml	2
tensorflow/examples/android/res/values-v11/styles.xml	1
tensorflow/examples/android/res/values-v11/template-styles.xml	2
tensorflow/examples/android/res/values-v14/styles.xml	1
tensorflow/examples/android/res/values-v21/base-colors.xml	2
tensorflow/examples/android/res/values-v21/base-template-styles.xml	2
tensorflow/examples/android/res/values/attrs.xml	1
tensorflow/examples/android/res/values/base-strings.xml	6
tensorflow/examples/android/res/values/colors.xml	2
tensorflow/examples/android/res/values/strings.xml	2
tensorflow/examples/android/res/values/styles.xml	2
tensorflow/examples/android/res/values/template-dimens.xml	2
tensorflow/examples/android/res/values/template-styles.xml	2
tensorflow/examples/android/sample_images/classify1.jpg	1
tensorflow/examples/android/sample_images/detect1.jpg	1
tensorflow/examples/android/sample_images/stylize1.jpg	1
tensorflow/examples/android/src/org/tensorflow/demo/AutoFitTextureView.java	2
tensorflow/examples/android/src/org/tensorflow/demo/CameraActivity.java	6
tensorflow/examples/android/src/org/tensorflow/demo/CameraConnectionFragment.java	6
tensorflow/examples/android/src/org/tensorflow/demo/Classifier.java	6
tensorflow/examples/android/src/org/tensorflow/demo/ClassifierActivity.java	6
tensorflow/examples/android/src/org/tensorflow/demo/DetectorActivity.java	6
tensorflow/examples/android/src/org/tensorflow/demo/LegacyCameraConnectionFragment.java	6
tensorflow/examples/android/src/org/tensorflow/demo/OverlayView.java	3
tensorflow/examples/android/src/org/tensorflow/demo/RecognitionScoreView.java	4
tensorflow/examples/android/src/org/tensorflow/demo/RecognizeCommands.java	2
tensorflow/examples/android/src/org/tensorflow/demo/ResultsView.java	1
tensorflow/examples/android/src/org/tensorflow/demo/SpeechActivity.java	6
tensorflow/examples/android/src/org/tensorflow/demo/StylizeActivity.java	6
tensorflow/examples/android/src/org/tensorflow/demo/TensorFlowImageClassifier.java	6
tensorflow/examples/android/src/org/tensorflow/demo/TensorFlowMultiBoxDetector.java	6
tensorflow/examples/android/src/org/tensorflow/demo/TensorFlowObjectDetectionAPIModel.java	4
tensorflow/examples/android/src/org/tensorflow/demo/TensorFlowYoloDetector.java	5
tensorflow/examples/android/src/org/tensorflow/demo/env/BorderedText.java	2
tensorflow/examples/android/src/org/tensorflow/demo/env/ImageUtils.java	6
tensorflow/examples/android/src/org/tensorflow/demo/env/Logger.java	3
tensorflow/examples/android/src/org/tensorflow/demo/env/Size.java	1
tensorflow/examples/android/src/org/tensorflow/demo/env/SplitTimer.java	1
tensorflow/examples/android/src/org/tensorflow/demo/tracking/MultiBoxTracker.java	6
tensorflow/examples/android/src/org/tensorflow/demo/tracking/ObjectTracker.java	5
tensorflow/examples/benchmark/BUILD	4
tensorflow/examples/benchmark/sample_benchmark.py	1
tensorflow/examples/get_started/__init__.py	2
tensorflow/examples/get_started/regression/BUILD	6
tensorflow/examples/get_started/regression/__init__.py	2
tensorflow/examples/get_started/regression/custom_regression.py	1
tensorflow/examples/get_started/regression/dnn_regression.py	5
tensorflow/examples/get_started/regression/imports85.py	6
tensorflow/examples/get_started/regression/linear_regression.py	5
tensorflow/examples/get_started/regression/linear_regression_categorical.py	6
tensorflow/examples/get_started/regression/test.py	6
tensorflow/examples/how_tos/__init__.py	3
tensorflow/examples/how_tos/reading_data/BUILD	4
tensorflow/examples/how_tos/reading_data/__init__.py	1
tensorflow/examples/how_tos/reading_data/convert_to_records.py	6
tensorflow/examples/how_tos/reading_data/fully_connected_preloaded.py	6
tensorflow/examples/how_tos/reading_data/fully_connected_preloaded_var.py	6
tensorflow/examples/how_tos/reading_data/fully_connected_reader.py	6
tensorflow/examples/image_retraining/README.md	2
tensorflow/examples/ios/.gitignore	5
tensorflow/examples/ios/README.md	6
tensorflow/examples/ios/benchmark/AppDelegate.h	1
tensorflow/examples/ios/benchmark/AppDelegate.mm	1
tensorflow/examples/ios/benchmark/Benchmark-Info.plist	1
tensorflow/examples/ios/benchmark/BenchmarkViewController.h	4
tensorflow/examples/ios/benchmark/BenchmarkViewController.mm	2
tensorflow/examples/ios/benchmark/BenchmarkViewController.xib	1
tensorflow/examples/ios/benchmark/Podfile	1
tensorflow/examples/ios/benchmark/data/grace_hopper.jpg	1
tensorflow/examples/ios/benchmark/ios_image_load.h	2
tensorflow/examples/ios/benchmark/ios_image_load.mm	1
tensorflow/examples/ios/benchmark/main.mm	1
tensorflow/examples/ios/benchmark/tf_benchmark_example.xcodeproj/project.pbxproj	1
tensorflow/examples/ios/camera/CameraExampleAppDelegate.h	3
tensorflow/examples/ios/camera/CameraExampleAppDelegate.m	1
tensorflow/examples/ios/camera/CameraExampleViewController.h	1
tensorflow/examples/ios/camera/CameraExampleViewController.mm	1
tensorflow/examples/ios/camera/Info.plist	1
tensorflow/examples/ios/camera/MainStoryboard_iPhone.storyboard	1
tensorflow/examples/ios/camera/Podfile	1
tensorflow/examples/ios/camera/data/grace_hopper.jpg	1
tensorflow/examples/ios/camera/ios_image_load.h	2
tensorflow/examples/ios/camera/ios_image_load.mm	1
tensorflow/examples/ios/camera/main.mm	1
tensorflow/examples/ios/camera/tensorflow_utils.h	1
tensorflow/examples/ios/camera/tensorflow_utils.mm	1
tensorflow/examples/ios/camera/tf_camera_example.xcodeproj/project.pbxproj	1
tensorflow/examples/ios/simple/AppDelegate.h	1
tensorflow/examples/ios/simple/AppDelegate.mm	1
tensorflow/examples/ios/simple/Podfile	1
tensorflow/examples/ios/simple/RunModel-Info.plist	1
tensorflow/examples/ios/simple/RunModelViewController.h	1
tensorflow/examples/ios/simple/RunModelViewController.mm	1
tensorflow/examples/ios/simple/RunModelViewController.xib	1
tensorflow/examples/ios/simple/data/grace_hopper.jpg	1
tensorflow/examples/ios/simple/ios_image_load.h	1
tensorflow/examples/ios/simple/ios_image_load.mm	1
tensorflow/examples/ios/simple/main.mm	1
tensorflow/examples/ios/simple/tf_simple_example.xcodeproj/project.pbxproj	1
tensorflow/examples/label_image/BUILD	6
tensorflow/examples/label_image/README.md	6
tensorflow/examples/label_image/data/grace_hopper.jpg	1
tensorflow/examples/label_image/label_image.py	6
tensorflow/examples/label_image/main.cc	6
tensorflow/examples/learn/BUILD	6
tensorflow/examples/learn/README.md	6
tensorflow/examples/learn/boston.py	6
tensorflow/examples/learn/examples_test.sh	6
tensorflow/examples/learn/hdf5_classification.py	3
tensorflow/examples/learn/iris.py	6
tensorflow/examples/learn/iris_custom_decay_dnn.py	6
tensorflow/examples/learn/iris_custom_model.py	6
tensorflow/examples/learn/iris_run_config.py	6
tensorflow/examples/learn/mnist.py	6
tensorflow/examples/learn/multiple_gpu.py	6
tensorflow/examples/learn/random_forest_mnist.py	6
tensorflow/examples/learn/resnet.py	6
tensorflow/examples/learn/text_classification.py	6
tensorflow/examples/learn/text_classification_character_cnn.py	6
tensorflow/examples/learn/text_classification_character_rnn.py	6
tensorflow/examples/learn/text_classification_cnn.py	6
tensorflow/examples/multibox_detector/BUILD	6
tensorflow/examples/multibox_detector/README.md	4
tensorflow/examples/multibox_detector/data/surfers.jpg	1
tensorflow/examples/multibox_detector/main.cc	4
tensorflow/examples/saved_model/BUILD	5
tensorflow/examples/saved_model/saved_model_half_plus_two.py	6
tensorflow/examples/speech_commands/BUILD	5
tensorflow/examples/speech_commands/README.md	3
tensorflow/examples/speech_commands/accuracy_utils.cc	1
tensorflow/examples/speech_commands/accuracy_utils.h	2
tensorflow/examples/speech_commands/accuracy_utils_test.cc	1
tensorflow/examples/speech_commands/freeze.py	6
tensorflow/examples/speech_commands/freeze_test.py	3
tensorflow/examples/speech_commands/generate_streaming_test_wav.py	6
tensorflow/examples/speech_commands/generate_streaming_test_wav_test.py	1
tensorflow/examples/speech_commands/input_data.py	6
tensorflow/examples/speech_commands/input_data_test.py	2
tensorflow/examples/speech_commands/label_wav.cc	1
tensorflow/examples/speech_commands/label_wav.py	1
tensorflow/examples/speech_commands/label_wav_dir.py	2
tensorflow/examples/speech_commands/label_wav_test.py	1
tensorflow/examples/speech_commands/models.py	6
tensorflow/examples/speech_commands/models_test.py	2
tensorflow/examples/speech_commands/recognize_commands.cc	1
